what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1476721308565
java.specification.version,sysinfo,,,"1.6",1476721308565
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1476721308565
java.version,sysinfo,,,"1.6.0_23",1476721308565
java.vm.info,sysinfo,,,"mixed mode",1476721308565
java.vm.name,sysinfo,,,"Java HotSpot(TM) Server VM",1476721308565
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1476721308565
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1476721308565
java.vm.specification.version,sysinfo,,,"1.0",1476721308565
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1476721308565
java.vm.version,sysinfo,,,"19.0-b09",1476721308565
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1476721310312
started,bundle,com.altera.sbtgui.core,12.1.0.177,"com.altera.sbtgui.core",1476721310716
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1476721310766
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1476721310770
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1476721310953
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1476721310976
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1476721311043
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1476721312939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476721312974
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476721313882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476721319373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476721319716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476721322785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476721323098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476721326772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476721327334
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1476721330781
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1476721330782
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1476721330790
started,bundle,com.altera.debug.cdi.gdb.plugin,12.1.0.177,"com.altera.debug.cdi.gdb.plugin",1476721332363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476721332516
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1476721338445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476721338455
opened,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1476721340276
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1476721340452
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1476721340463
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1476721340464
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1476721340465
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1476721340474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476721343964
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1476721344011
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1476721344743
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1476721344752
