what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1476720546377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720548524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720549195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720554588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720554971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720561560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720561897
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720564601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720564886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720567559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720571141
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1476720575923
started,bundle,com.altera.debug.cdi.gdb.plugin,12.1.0.177,"com.altera.debug.cdi.gdb.plugin",1476720594228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720594340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720594342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720594360
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1476720676210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720676217
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1476720679371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720683551
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1476720800595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720800602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720813868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1476720814828
